symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
BUYZ,ALGO_RSI_EMA_ADX_CGPT,17,15,2,0.2791,6.1765,0.9234,"[2021-04-20T21:30:00+00:00, 2021-05-03T21:30:00+00:00, 2021-07-15T21:30:00+00:00, 2021-07-28T21:30:00+00:00, 2021-08-02T21:30:00+00:00, 2021-09-14T21:30:00+00:00, 2021-09-21T21:30:00+00:00, 2021-09-28T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2021-04-26T21:30:00+00:00, 2021-05-27T21:30:00+00:00, 2021-07-21T21:30:00+00:00, 2021-07-29T21:30:00+00:00, 2021-08-25T21:30:00+00:00, 2021-09-16T21:30:00+00:00, 2021-09-23T21:30:00+00:00, 2021-10-15T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[4.0, 18.0, 4.0, 1.0, 17.0, 2.0, 2.0, 13.0, 8.0, 10.0, 5.0, 1.0, 2.0, 2.0, 14.0, 1.0, 1.0]","[0.8600000000000065, -2.9299999999999997, 1.1300000000000026, 0.3399999999999963, 0.48499999999999943, 0.30000000000000426, 0.38999999999999346, 1.4356000000000009, 0.2930000000000028, 0.019999999999999574, 0.5199999999999996, 0.07000000000000028, 1.7850000000000001, 0.1999999999999993, 0.07400000000000162, 0.028999999999999915, -0.25700000000000145]","[1.6705516705516832, -5.741720556535371, 2.176844538624547, 0.6382579312934039, 0.9269877675840967, 0.5724098454493499, 0.7451280091707937, 2.8723489395758324, 1.2590237194912464, 0.08613264427217732, 2.263822377013494, 0.3003003003003016, 7.688994184794315, 0.8375209380234475, 0.2846153846153908, 0.11157708437536037, -0.9950826654276588]",2023-10-03 22:12:57,0.8823529411764706,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
LEXI,ALGO_RSI_EMA_ADX_CGPT,12,11,1,0.2132,5.9167,0.9034,"[2022-12-16T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-01-09T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-31T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[14.0, 1.0, 8.0, 17.0, 2.0, 2.0, 2.0, 1.0, 3.0, 3.0, 12.0, 6.0]","[0.4740000000000002, 0.28999999999999915, 0.46000000000000085, -0.129999999999999, 0.259999999999998, 0.2779999999999987, 0.030000000000001137, 0.0010000000000012221, 0.24990000000000023, 0.5500000000000007, 0.07600000000000051, 0.019000000000001904]","[2.0448662640207083, 1.2293344637558252, 1.9303399076793994, -0.5455308434746077, 1.0975094976783368, 1.1769686706181146, 0.126689189189194, 0.004186027041739805, 1.0588983050847467, 2.338435374149663, 0.30230708035004183, 0.0765172566549954]",2023-10-04 00:09:49,0.9166666666666666,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
VSMV,ALGO_RSI_EMA_ADX_CGPT,12,11,1,0.3408,6.5833,0.8775,"[2022-12-16T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-31T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-01-09T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[14.0, 3.0, 1.0, 1.0, 26.0, 1.0, 1.0, 2.0, 7.0, 6.0, 10.0, 7.0]","[0.8200000000000003, 0.5829999999999984, 0.01279999999999859, 0.4788999999999959, -0.11999999999999744, 0.1700000000000017, 0.1600000000000037, 0.36650000000000205, 0.6899999999999977, 0.030000000000001137, 0.4269000000000034, 0.47100000000000364]","[2.1607378129117265, 1.5383803467292885, 0.03319743134874573, 1.2352334279081656, -0.31249999999999334, 0.4335628666156636, 0.40785113433597686, 0.9428865448932391, 1.7774343122101952, 0.07361963190184329, 1.0605209942912306, 1.1794460860419784]",2023-10-04 01:11:08,0.9166666666666666,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
DFIV,ALGO_RSI_EMA_ADX_CGPT,11,10,1,0.2791,4.2727,0.8566,"[2023-05-03T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[3.0, 1.0, 3.0, 7.0, 1.0, 7.0, 4.0, 3.0, 2.0, 12.0, 4.0]","[0.6099999999999994, 0.030000000000001137, 0.17999999999999972, 0.0799999999999983, 0.259999999999998, 0.3500000000000014, 1.1099999999999994, 0.10999999999999943, -0.0899999999999963, 0.2700000000000031, 0.1599999999999966]","[1.8608907870652818, 0.09093664746893342, 0.5486132276744886, 0.24585125998770221, 0.8044554455445483, 1.0723039215686319, 3.4418604651162776, 0.33112582781456784, -0.26825633383009334, 0.812763395544862, 0.4823635815495827]",2023-10-03 22:43:59,0.9090909090909091,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,22
VTHR,ALGO_RSI_EMA_ADX_CGPT,10,9,1,1.5470,4.0000,0.8362,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[8.0, 10.0, 5.0, 2.0, 2.0, 1.0, 1.0, 9.0, 1.0, 1.0]","[3.0800000000000125, -1.0300000000000011, 3.5999999999999943, 1.670000000000016, 2.4199999999999875, 0.6099999999999852, 0.12000000000000455, 3.4000000000000057, 1.3900000000000148, 0.21000000000000796]","[1.709211986681472, -0.572413026564411, 2.0364294603461897, 0.9208712434518974, 1.3348041919470421, 0.3316479095307917, 0.06498077652028188, 1.730544103425462, 0.7005695277455848, 0.1050630378226976]",2023-10-04 01:11:11,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
MAYZ,ALGO_RSI_EMA_ADX_CGPT,7,6,1,0.1999,5.8571,0.8285,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[8.0, 10.0, 1.0, 12.0, 3.0, 5.0, 2.0]","[0.23000000000000043, -0.03999999999999915, 0.07499999999999929, 0.3999999999999986, 0.38200000000000145, 0.3249999999999993, 0.02699999999999747]","[0.9691147347575124, -0.16813787305590228, 0.3124349093938733, 1.685630004214069, 1.6070677324358498, 1.2870777394954627, 0.10649627263044795]",2023-10-04 00:14:22,0.8571428571428571,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,22
DUHP,ALGO_RSI_EMA_ADX_CGPT,12,11,1,0.2033,4.6667,0.8186,"[2022-12-16T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-01-09T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[14.0, 1.0, 8.0, 16.0, 2.0, 3.0, 4.0, 1.0, 3.0, 1.0, 1.0, 2.0]","[0.4599999999999973, 0.28999999999999915, 0.3099999999999987, 0.14999999999999858, 0.05000000000000071, 0.14000000000000057, -0.17999999999999972, 0.16000000000000014, 0.4200000000000017, 0.3200000000000003, 0.17999999999999972, 0.14000000000000057]","[1.8961253091508545, 1.1880376894715245, 1.253538212697124, 0.6077795786061531, 0.20145044319097785, 0.5620232838217606, -0.7202881152460973, 0.6467259498787394, 1.7038539553752605, 1.2913640032284113, 0.6701414743112424, 0.5225830533781283]",2023-10-03 22:50:50,0.9166666666666666,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
MGC,ALGO_RSI_EMA_ADX_CGPT,7,6,1,1.1400,3.1429,0.8154,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-09-19T21:30:00+00:00]","[8.0, 7.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[1.8499999999999943, 0.030000000000001137, 2.0, 0.9399999999999977, 1.7700000000000102, 1.4399999999999977, -0.05000000000001137]","[1.3372849501228814, 0.021713954834974767, 1.4573010784027978, 0.6794853260083835, 1.240103692286142, 1.0033444816053494, -0.031657591490446606]",2023-10-04 00:16:22,0.8571428571428571,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-19 21:30:00+00:00,15
IWD,ALGO_RSI_EMA_ADX_CGPT,8,7,1,1.1938,7.2500,0.7812,"[2022-12-12T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-07T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-12-13T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-31T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[1.0, 12.0, 1.0, 1.0, 8.0, 18.0, 10.0, 7.0]","[4.859999999999985, 2.0900000000000034, 2.6100000000000136, 2.0, 1.3499999999999943, -5.340000000000003, 0.8600000000000136, 1.1200000000000045]","[3.160358954350361, 1.388519798033486, 1.7006581090767015, 1.296092281770462, 0.868558193398954, -3.417381287597596, 0.542963570932517, 0.7102092580849744]",2023-10-04 00:00:15,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
JANZ,ALGO_RSI_EMA_ADX_CGPT,12,11,1,0.2089,4.2500,0.7730,"[2022-12-16T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-01-11T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-28T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-14T21:30:00+00:00]","[16.0, 1.0, 8.0, 10.0, 3.0, 1.0, 2.0, 1.0, 1.0, 5.0, 2.0, 1.0]","[0.5890000000000022, 0.24599999999999866, 0.3100000000000023, -0.2699999999999996, 0.08999999999999986, 0.10999999999999943, 0.5500000000000007, 0.019999999999999574, 0.26099999999999923, 0.3890000000000029, 0.030000000000001137, 0.1819999999999986]","[2.2856034148234468, 0.9324539458721806, 1.1680482290881775, -1.0169491525423713, 0.3419452887537988, 0.4116766467065847, 2.0453700260319847, 0.0732600732600717, 0.951859956236321, 1.350647546960185, 0.10372368011617446, 0.6279543180485064]",2023-10-04 00:01:12,0.9166666666666666,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-14 21:30:00+00:00,20
MARZ,ALGO_RSI_EMA_ADX_CGPT,10,9,1,0.2023,2.9000,0.7635,"[2022-12-16T21:30:00+00:00, 2022-12-23T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-12-22T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-14T21:30:00+00:00]","[4.0, 9.0, 5.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0]","[-0.08800000000000097, 0.08500000000000085, 0.2602000000000011, 0.24899999999999878, 0.4280000000000008, 0.3539999999999992, 0.26799999999999713, 0.39399999999999835, 0.028999999999999915, 0.04400000000000048]","[-0.35301668806162134, 0.34072233134244945, 1.0298098690772124, 0.9692864650239355, 1.6309732489901716, 1.3485200563788016, 1.0048743907011515, 1.4046345811051635, 0.10290986515259018, 0.1558294375973951]",2023-10-04 00:14:07,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-14 21:30:00+00:00,20
MGRC,ALGO_RSI_EMA_ADX_CGPT,10,9,1,0.5370,7.4000,0.7417,"[2022-08-30T21:30:00+00:00, 2022-09-06T21:30:00+00:00, 2022-09-19T21:30:00+00:00, 2022-09-26T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2022-09-01T21:30:00+00:00, 2022-09-08T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-18T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2.0, 2.0, 1.0, 6.0, 6.0, 1.0, 7.0, 1.0, 46.0, 2.0]","[0.23999999999999488, 0.3400000000000034, 1.6800000000000068, 2.9200000000000017, 2.049999999999997, 2.430000000000007, 2.3000000000000114, 0.1600000000000108, -9.789999999999992, 3.0400000000000063]","[0.2864303616183254, 0.40519604337981585, 2.0047732696897453, 3.474122546103512, 2.4393146120894778, 2.869287991498414, 2.371378492628118, 0.15589983435643653, -9.72870913246546, 3.1395228751420077]",2023-10-04 00:16:48,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
BUFB,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.1747,4.8750,0.7369,"[2022-12-16T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2023-01-09T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-09-19T21:30:00+00:00]","[14.0, 8.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[0.3930000000000007, 0.23000000000000043, 0.07000000000000028, 0.12099999999999866, 0.21999999999999886, 0.21999999999999886, 0.2629999999999981, -0.11899999999999977]","[1.705951295741636, 0.9607351712614888, 0.29325513196481057, 0.5092592592592535, 0.9031198686371055, 0.9060955518945587, 1.069105691056903, -0.45212765957446716]",2023-10-03 22:12:48,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-19 21:30:00+00:00,15
KOCG,ALGO_RSI_EMA_ADX_CGPT,10,9,1,0.1461,5.4000,0.6908,"[2023-02-21T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[9.0, 15.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 15.0, 6.0]","[0.04999999999999716, 0.02289999999999992, 0.22500000000000142, 0.4209999999999994, 0.13000000000000256, 0.21599999999999753, 0.3879999999999981, -0.14099999999999824, 0.0849999999999973, 0.06400000000000006]","[0.2369668246445363, 0.11000571645426079, 1.0737294201861198, 2.012909395170927, 0.6082155890334171, 1.0169970337586398, 1.8045672294311803, -0.6189911760832268, 0.3761061946902535, 0.2873692245521084]",2023-10-04 00:07:09,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,19
MBOX,ALGO_RSI_EMA_ADX_CGPT,7,6,1,0.1651,7.1429,0.6475,"[2022-12-12T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2022-12-29T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-12-13T21:30:00+00:00, 2022-12-28T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[1.0, 7.0, 6.0, 3.0, 1.0, 30.0, 2.0]","[0.2699999999999996, 0.2840000000000025, 0.48600000000000065, 0.3780000000000001, 0.19000000000000128, -0.6099999999999994, 0.1579999999999977]","[1.0436799381522983, 1.1249306820882614, 1.9096267190569771, 1.4917127071823209, 0.7333076032419964, -2.3698523698523677, 0.5991657186196347]",2023-10-04 00:14:46,0.8571428571428571,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,23
EFIV,ALGO_RSI_EMA_ADX_CGPT,18,16,2,0.2381,4.8889,0.6188,"[2021-05-14T21:30:00+00:00, 2021-05-19T21:30:00+00:00, 2021-06-21T21:30:00+00:00, 2021-07-20T21:30:00+00:00, 2021-09-24T21:30:00+00:00, 2021-09-28T21:30:00+00:00, 2021-12-21T21:30:00+00:00, 2022-01-06T21:30:00+00:00, 2022-01-14T21:30:00+00:00, 2022-02-04T21:30:00+00:00, 2022-02-11T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2021-05-17T21:30:00+00:00, 2021-05-21T21:30:00+00:00, 2021-06-22T21:30:00+00:00, 2021-07-21T21:30:00+00:00, 2021-09-27T21:30:00+00:00, 2021-10-15T21:30:00+00:00, 2021-12-22T21:30:00+00:00, 2022-01-12T21:30:00+00:00, 2022-02-03T21:30:00+00:00, 2022-02-09T21:30:00+00:00, 2022-03-17T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 13.0, 1.0, 4.0, 13.0, 3.0, 23.0, 8.0, 10.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[0.15980000000000416, 1.0799999999999983, 0.37999999999999545, 0.4299999999999997, 0.020000000000003126, 0.9110000000000014, 0.39000000000000057, 0.25, -0.6769999999999996, 0.730000000000004, -1.6099999999999994, 0.5165000000000006, 0.15000000000000568, 0.259999999999998, 0.490000000000002, 0.4399999999999977, 0.3300000000000054, 0.036000000000001364]","[0.41302662186612604, 2.845849802371537, 0.9728622631848322, 1.069385724944043, 0.04811161895598539, 2.225805663466005, 0.8904109589041109, 0.5591590248266607, -1.5386363636363627, 1.6957026713124368, -3.725989354316129, 1.3487928760755756, 0.3923620193565412, 0.6822356336919392, 1.244918699186997, 1.1108305983337483, 0.8202833706189546, 0.08280811519529228]",2023-10-03 22:55:23,0.8888888888888888,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,23
